"","x"
"1257",11.5119249646366
"1258",12.1547793511426
"1259",11.9250351157971
"1260",12.106252310248
"1261",11.7667921889273
"1262",11.9922604216448
"1263",12.1034860567551
"1264",12.106252310248
"1265",12.1221474105924
"1266",11.7117763237154
"1267",12.8439713518596
"1268",12.8505546541088
"1269",11.8775685785581
"1270",12.4684369099977
"1271",12.13215696258
"1272",11.8277362048103
"1273",12.083905011556
"1274",11.8422292121128
"1275",11.8277362048103
"1276",11.9953516142145
"1277",12.1955171315907
"1278",12.3758154201173
"1279",11.1331281036106
"1280",12.3327052964635
"1281",12.1007121298723
"1282",11.9217183631711
"1283",11.8422292121128
"1284",12.0376539939052
"1285",11.7943379244084
"1286",11.870599909242
"1287",12.1547793511426
"1288",12.5353763926728
"1289",12.5461099483159
"1290",12.1034860567551
"1291",11.6910716503537
"1292",11.5852461265499
"1293",12.0008917945901
"1294",11.6526874073454
"1295",11.8386256046095
"1296",11.9511803959014
"1297",11.8493977015914
"1298",11.9447078813958
"1299",12.3238556811866
"1300",12.0867258878976
"1301",12.5776362019627
"1302",12.3544926506484
"1303",11.7752897294377
"1304",12.6915804613119
"1305",12.2184951655287
"1306",11.8350089641393
"1307",11.8981878657609
"1308",12.096257779523
"1309",12.7218858108072
"1310",12.2209612580239
"1311",12.618182296357
"1312",12.7164021462475
"1313",11.6868787720937
"1314",12.2399908637336
"1315",12.5964004268844
"1316",12.2496109475447
"1317",12.5245263766487
"1318",11.6172854802945
"1319",11.9608112889623
"1320",11.1913418408428
"1321",12.1547793511426
"1322",11.3205535723228
"1323",11.8981878657609
"1324",10.9150884642146
"1325",11.2772031314492
"1326",11.7791285057449
"1327",12.4529327234617
"1328",12.0810761553555
"1329",12.3327052964635
"1330",11.7943379244084
"1331",11.5129254649702
"1332",11.740061037554
"1333",11.7360690162844
"1334",12.0311238430656
"1335",11.8130300574206
"1336",10.8685684485797
"1337",12.2060726455302
"1338",11.7636841833174
"1339",11.7199396343546
"1340",11.9511803959014
"1341",12.3392914893164
"1342",12.083905011556
"1343",11.9565530341727
"1344",11.5945054519627
"1345",12.4780063610138
"1346",12.5548368821687
"1347",12.2783933071098
"1348",11.7117763237154
"1349",12.2060726455302
"1350",12.0494188354848
"1351",11.8122890421958
"1352",12.9239124386805
"1353",12.3673407931263
"1354",12.0435537160324
"1355",11.6082356447746
"1356",11.9177236840907
"1357",12.0867258878976
"1358",12.6603279178078
"1359",12.1495022940418
"1360",12.4684369099977
"1361",11.5607627943844
"1362",11.9635678694873
"1363",11.8786235774066
"1364",12.2830336866663
"1365",12.170445467887
"1366",11.7519423654407
"1367",11.8775685785581
"1368",12.3544926506484
"1369",11.5617156291397
"1370",12.0167264737993
"1371",12.5219776769257
"1372",13.0530132992695
"1373",12.4292161968444
"1374",12.3842188309136
"1375",11.418614785499
"1376",11.6699292137799
"1377",11.3265958867787
"1378",12.0287386302473
"1379",10.9767820332199
"1380",12.3779229024568
"1381",11.9640010843304
"1382",11.6262541502772
"1383",11.5617156291397
"1384",11.740061037554
"1385",12.4292161968444
"1386",11.8204101647182
"1387",12.8413258476712
"1388",11.7829526021833
"1389",12.3673407931263
"1390",11.7280368445872
"1391",11.7199396343546
"1392",12.0015054797889
"1393",12.4154336524317
"1394",12.546867668291
"1395",11.982929094216
"1396",11.8313791960888
"1397",11.8350089641393
"1398",11.8310154935934
"1399",11.6952470217642
"1400",12.170445467887
"1401",12.1749895321164
"1402",12.5529265202611
"1403",11.5617156291397
"1404",12.5245263766487
"1405",11.7981044072039
"1406",11.6262541502772
"1407",11.740061037554
"1408",12.2783933071098
"1409",12.3458345879053
"1410",11.8493977015914
"1411",11.4075649493124
"1412",12.4568313638774
"1413",12.2404740722475
"1414",12.0776709307256
"1415",11.7158663089669
"1416",12.7367008965923
"1417",11.7280368445872
"1418",12.3149270504423
"1419",12.1001564199386
"1420",11.7558716435806
"1421",11.8240798936072
"1422",12.5244172797888
"1423",11.8775685785581
"1424",11.8635823365834
"1425",12.5098740998618
"1426",11.8493977015914
"1427",11.6868787720937
"1428",12.116694834379
"1429",12.1659795519637
"1430",11.8758309586596
"1431",11.0744205027839
"1432",12.136186518066
"1433",11.982929094216
"1434",12.0668105781967
"1435",11.6994050319128
"1436",12.8856709532443
"1437",11.9163885704077
"1438",12.1909590077201
"1439",12.1600287070288
"1440",11.9137129835273
"1441",12.6443275764613
"1442",11.7035458245789
"1443",12.0984874348502
"1444",11.7675676833438
"1445",11.9697172002437
"1446",12.3883942023241
"1447",11.6262541502772
"1448",11.4295438560312
"1449",11.8204101647182
"1450",12.5675510344332
"1451",11.8844890214027
"1452",11.3445068133453
"1453",12.1281111040605
"1454",12.0725412529057
"1455",12.2548628096996
"1456",12.493129522588
"1457",11.8644622310528
"1458",11.901583454762
